20180309 094700;1.230090;1.230140;1.229910;1.229910;0
20180309 094800;1.229920;1.229970;1.229790;1.229910;0
20180309 094900;1.229900;1.230040;1.229860;1.230000;0
20180309 095000;1.230000;1.230470;1.230000;1.230310;0
20180309 095100;1.230310;1.230380;1.230200;1.230220;0
20180309 095200;1.230250;1.230400;1.230200;1.230320;0
20180309 095300;1.230300;1.230430;1.230100;1.230410;0
20180309 095400;1.230400;1.230500;1.230280;1.230470;0
20180309 095500;1.230470;1.230810;1.230460;1.230470;0
20180309 095600;1.230480;1.230900;1.230480;1.230660;0
20180309 095700;1.230660;1.231070;1.230660;1.230990;0
20180309 095800;1.230990;1.231290;1.230970;1.231200;0
20180309 095900;1.231190;1.231330;1.231120;1.231220;0
20180309 100000;1.231230;1.231460;1.231030;1.231100;0
20180309 100100;1.231110;1.231200;1.230990;1.231040;0
20180309 100200;1.231020;1.231360;1.231000;1.231360;0
20180309 100300;1.231340;1.231520;1.231240;1.231240;0
20180309 100400;1.231260;1.231420;1.231080;1.231140;0
20180309 100500;1.231160;1.231240;1.230630;1.230630;0
20180309 100600;1.230650;1.231250;1.230550;1.231200;0
20180309 100700;1.231230;1.232010;1.231230;1.231770;0
20180309 100800;1.231750;1.232590;1.231670;1.232400;0
20180309 100900;1.232420;1.232690;1.232410;1.232430;0
20180309 101000;1.232410;1.232630;1.232250;1.232590;0
20180309 101100;1.232580;1.232600;1.232050;1.232140;0
20180309 101200;1.232150;1.232310;1.232110;1.232260;0
20180309 101300;1.232260;1.232320;1.232170;1.232190;0
20180309 101400;1.232190;1.232610;1.232190;1.232500;0
20180309 101500;1.232500;1.232830;1.232300;1.232390;0
20180309 101600;1.232410;1.232770;1.232180;1.232650;0
20180309 101700;1.232660;1.232660;1.232530;1.232580;0
20180309 101800;1.232610;1.232890;1.232610;1.232850;0
20180309 101900;1.232860;1.232890;1.232590;1.232720;0
20180309 102000;1.232710;1.233010;1.232710;1.232960;0
20180309 102100;1.232970;1.233420;1.232970;1.233100;0
20180309 102200;1.233130;1.233200;1.232500;1.232710;0
20180309 102300;1.232750;1.232780;1.232440;1.232560;0
20180309 102400;1.232560;1.232610;1.232420;1.232450;0
20180309 102500;1.232460;1.232650;1.232430;1.232650;0
20180309 102600;1.232650;1.232680;1.232470;1.232500;0
20180309 102700;1.232510;1.232510;1.232290;1.232290;0
20180309 102800;1.232310;1.232460;1.232300;1.232410;0
20180309 102900;1.232390;1.232390;1.232170;1.232210;0
20180309 103000;1.232200;1.232660;1.232190;1.232660;0
20180309 103100;1.232650;1.232650;1.232400;1.232410;0
20180309 103200;1.232400;1.232460;1.232250;1.232370;0
20180309 103300;1.232360;1.232620;1.232350;1.232600;0
20180309 103400;1.232600;1.232820;1.232440;1.232700;0
20180309 103500;1.232720;1.232790;1.232430;1.232480;0
20180309 103600;1.232470;1.232480;1.232100;1.232120;0
20180309 103700;1.232110;1.232110;1.231810;1.231940;0
20180309 103800;1.231950;1.232180;1.231940;1.231970;0
20180309 103900;1.231950;1.232050;1.231940;1.231950;0
20180309 104000;1.231970;1.232240;1.231970;1.232090;0
20180309 104100;1.232090;1.232200;1.231880;1.232110;0
20180309 104200;1.232090;1.232210;1.231930;1.231980;0
20180309 104300;1.231960;1.232060;1.231840;1.231900;0
20180309 104400;1.231880;1.232120;1.231840;1.231900;0
20180309 104500;1.231860;1.231880;1.231570;1.231710;0
20180309 104600;1.231710;1.231880;1.231570;1.231820;0
20180309 104700;1.231860;1.231910;1.231640;1.231700;0
20180309 104800;1.231690;1.232060;1.231600;1.232060;0
20180309 104900;1.232020;1.232310;1.231960;1.232310;0
20180309 105000;1.232300;1.232330;1.232150;1.232280;0
20180309 105100;1.232290;1.232340;1.232100;1.232220;0
20180309 105200;1.232220;1.232480;1.232210;1.232220;0
20180309 105300;1.232220;1.232290;1.231970;1.232040;0
20180309 105400;1.232060;1.232260;1.231990;1.232260;0
20180309 105500;1.232260;1.232260;1.231960;1.231960;0
20180309 105600;1.231990;1.232170;1.231950;1.232170;0
20180309 105700;1.232180;1.232260;1.231800;1.231890;0
20180309 105800;1.231870;1.232210;1.231860;1.231960;0
20180309 105900;1.231950;1.232130;1.231630;1.231860;0
20180309 110000;1.231860;1.232260;1.231860;1.231910;0
20180309 110100;1.231890;1.231890;1.231600;1.231730;0
20180309 110200;1.231730;1.231820;1.231660;1.231710;0
20180309 110300;1.231700;1.231870;1.231700;1.231760;0
20180309 110400;1.231760;1.231920;1.231760;1.231870;0
20180309 110500;1.231880;1.232280;1.231880;1.232280;0
20180309 110600;1.232310;1.232470;1.232290;1.232390;0
20180309 110700;1.232410;1.232530;1.232270;1.232470;0
20180309 110800;1.232460;1.232530;1.232400;1.232470;0
20180309 110900;1.232480;1.232710;1.232410;1.232610;0
20180309 111000;1.232590;1.232620;1.232490;1.232600;0
20180309 111100;1.232600;1.232640;1.232490;1.232520;0
20180309 111200;1.232530;1.232720;1.232530;1.232600;0
20180309 111300;1.232590;1.232900;1.232490;1.232810;0
20180309 111400;1.232810;1.232840;1.232690;1.232700;0
20180309 111500;1.232700;1.232840;1.232660;1.232800;0
20180309 111600;1.232800;1.232820;1.232700;1.232710;0
20180309 111700;1.232720;1.232880;1.232720;1.232760;0
20180309 111800;1.232750;1.232950;1.232710;1.232900;0
20180309 111900;1.232920;1.232990;1.232760;1.232820;0
20180309 112000;1.232830;1.232910;1.232730;1.232830;0
20180309 112100;1.232840;1.232880;1.232500;1.232590;0
20180309 112200;1.232600;1.232630;1.232360;1.232380;0
20180309 112300;1.232380;1.232410;1.232220;1.232330;0
20180309 112400;1.232320;1.232320;1.232190;1.232190;0
20180309 112500;1.232170;1.232280;1.232040;1.232250;0
20180309 112600;1.232230;1.232390;1.232190;1.232250;0
20180309 112700;1.232260;1.232350;1.232090;1.232090;0
20180309 112800;1.232090;1.232110;1.232030;1.232050;0
20180309 112900;1.232050;1.232190;1.231960;1.232190;0
20180309 113000;1.232200;1.232420;1.232180;1.232350;0
20180309 113100;1.232330;1.232330;1.231990;1.232020;0
20180309 113200;1.232030;1.232100;1.231880;1.231900;0
20180309 113300;1.231920;1.232200;1.231810;1.232140;0
20180309 113400;1.232140;1.232280;1.232120;1.232240;0
20180309 113500;1.232240;1.232360;1.232190;1.232340;0
20180309 113600;1.232330;1.232330;1.232250;1.232290;0
20180309 113700;1.232290;1.232300;1.231990;1.231990;0
20180309 113800;1.231960;1.232090;1.231840;1.232090;0
20180309 113900;1.232100;1.232150;1.232000;1.232080;0
20180309 114000;1.232080;1.232080;1.231910;1.231910;0
20180309 114100;1.231920;1.232040;1.231900;1.231900;0
20180309 114200;1.231910;1.231950;1.231730;1.231730;0
20180309 114300;1.231720;1.231800;1.231690;1.231800;0
20180309 114400;1.231800;1.232120;1.231800;1.232090;0
20180309 114500;1.232080;1.232150;1.231910;1.231910;0
20180309 114600;1.231900;1.232110;1.231900;1.232050;0
20180309 114700;1.232030;1.232110;1.231940;1.231970;0
20180309 114800;1.231960;1.232040;1.231860;1.232000;0
20180309 114900;1.231990;1.232550;1.231930;1.232410;0
20180309 115000;1.232430;1.232870;1.232370;1.232830;0
20180309 115100;1.232820;1.232870;1.232650;1.232740;0
20180309 115200;1.232730;1.232770;1.232660;1.232750;0
20180309 115300;1.232750;1.232860;1.232570;1.232590;0
20180309 115400;1.232570;1.232610;1.232420;1.232460;0
20180309 115500;1.232440;1.232620;1.232320;1.232560;0
20180309 115600;1.232510;1.232810;1.232460;1.232760;0
20180309 115700;1.232760;1.232830;1.232520;1.232520;0
20180309 115800;1.232510;1.232640;1.232470;1.232570;0
20180309 115900;1.232560;1.232660;1.232470;1.232470;0
20180309 120000;1.232460;1.232610;1.232420;1.232610;0
20180309 120100;1.232630;1.232670;1.232480;1.232480;0
20180309 120200;1.232490;1.232650;1.232460;1.232650;0
20180309 120300;1.232670;1.232840;1.232670;1.232810;0
20180309 120400;1.232810;1.232980;1.232810;1.232980;0
20180309 120500;1.232980;1.232980;1.232720;1.232750;0
20180309 120600;1.232730;1.232890;1.232680;1.232890;0
20180309 120700;1.232880;1.232950;1.232600;1.232670;0
20180309 120800;1.232680;1.232750;1.232520;1.232550;0
20180309 120900;1.232570;1.232740;1.232570;1.232700;0
20180309 121000;1.232710;1.232730;1.232440;1.232490;0
20180309 121100;1.232510;1.232700;1.232510;1.232640;0
20180309 121200;1.232630;1.232770;1.232560;1.232590;0
20180309 121300;1.232590;1.232620;1.232450;1.232460;0
20180309 121400;1.232480;1.232700;1.232470;1.232660;0
20180309 121500;1.232640;1.232750;1.232600;1.232740;0
20180309 121600;1.232730;1.232750;1.232580;1.232580;0
20180309 121700;1.232600;1.232600;1.232400;1.232400;0
20180309 121800;1.232410;1.232420;1.232250;1.232280;0
20180309 121900;1.232270;1.232320;1.232130;1.232130;0
20180309 122000;1.232150;1.232170;1.232000;1.232030;0
20180309 122100;1.232040;1.232160;1.232010;1.232070;0
20180309 122200;1.232060;1.232170;1.232010;1.232170;0
20180309 122300;1.232170;1.232170;1.232000;1.232050;0
20180309 122400;1.232040;1.232260;1.232000;1.232260;0
20180309 122500;1.232270;1.232280;1.232100;1.232150;0
20180309 122600;1.232130;1.232210;1.232020;1.232210;0
20180309 122700;1.232220;1.232300;1.232190;1.232200;0
20180309 122800;1.232210;1.232260;1.232160;1.232220;0
20180309 122900;1.232200;1.232230;1.232100;1.232230;0
20180309 123000;1.232250;1.232390;1.232200;1.232270;0
20180309 123100;1.232260;1.232340;1.232210;1.232290;0
20180309 123200;1.232300;1.232360;1.232120;1.232220;0
20180309 123300;1.232230;1.232240;1.232060;1.232090;0
20180309 123400;1.232130;1.232320;1.232130;1.232250;0
20180309 123500;1.232240;1.232450;1.232200;1.232440;0
20180309 123600;1.232410;1.232540;1.232400;1.232450;0
20180309 123700;1.232460;1.232530;1.232380;1.232440;0
20180309 123800;1.232450;1.232510;1.232350;1.232390;0
20180309 123900;1.232410;1.232430;1.232270;1.232340;0
20180309 124000;1.232350;1.232350;1.232040;1.232040;0
20180309 124100;1.232050;1.232050;1.231770;1.232000;0
20180309 124200;1.232010;1.232030;1.231750;1.231780;0
20180309 124300;1.231780;1.232020;1.231780;1.232010;0
20180309 124400;1.232020;1.232110;1.231940;1.232100;0
20180309 124500;1.232120;1.232160;1.231910;1.231940;0
20180309 124600;1.231950;1.232090;1.231900;1.231950;0
20180309 124700;1.231940;1.232000;1.231910;1.231950;0
20180309 124800;1.231960;1.232120;1.231930;1.232100;0
20180309 124900;1.232110;1.232240;1.232100;1.232170;0
20180309 125000;1.232190;1.232200;1.232060;1.232130;0
20180309 125100;1.232120;1.232190;1.232040;1.232150;0
20180309 125200;1.232150;1.232150;1.231950;1.231980;0
20180309 125300;1.231970;1.232040;1.231930;1.231960;0
20180309 125400;1.231970;1.232020;1.231850;1.231870;0
20180309 125500;1.231870;1.231920;1.231760;1.231830;0
20180309 125600;1.231840;1.231950;1.231770;1.231820;0
20180309 125700;1.231810;1.231860;1.231640;1.231640;0
20180309 125800;1.231650;1.231720;1.231590;1.231720;0
20180309 125900;1.231720;1.231880;1.231680;1.231740;0
20180309 130000;1.231760;1.231890;1.231760;1.231830;0
20180309 130100;1.231820;1.231870;1.231640;1.231690;0
20180309 130200;1.231690;1.231800;1.231680;1.231740;0
20180309 130300;1.231740;1.231750;1.231620;1.231740;0
20180309 130400;1.231730;1.231780;1.231700;1.231780;0
20180309 130500;1.231770;1.231860;1.231740;1.231840;0
20180309 130600;1.231840;1.231990;1.231830;1.231930;0
20180309 130700;1.231930;1.231940;1.231750;1.231790;0
20180309 130800;1.231790;1.231800;1.231500;1.231590;0
20180309 130900;1.231590;1.231720;1.231590;1.231600;0
20180309 131000;1.231610;1.231620;1.231490;1.231490;0
20180309 131100;1.231480;1.231550;1.231280;1.231450;0
20180309 131200;1.231440;1.231450;1.231360;1.231380;0
20180309 131300;1.231370;1.231490;1.231330;1.231380;0
20180309 131400;1.231390;1.231510;1.231380;1.231450;0
20180309 131500;1.231440;1.231620;1.231440;1.231560;0
20180309 131600;1.231550;1.231580;1.231440;1.231440;0
20180309 131700;1.231450;1.231540;1.231430;1.231530;0
20180309 131800;1.231520;1.231530;1.231400;1.231450;0
20180309 131900;1.231440;1.231610;1.231440;1.231560;0
20180309 132000;1.231570;1.231730;1.231550;1.231730;0
20180309 132100;1.231750;1.232030;1.231750;1.232000;0
20180309 132200;1.232020;1.232110;1.232010;1.232050;0
20180309 132300;1.232060;1.232060;1.231780;1.231800;0
20180309 132400;1.231820;1.231850;1.231730;1.231850;0
20180309 132500;1.231840;1.231840;1.231490;1.231490;0
20180309 132600;1.231500;1.231720;1.231490;1.231630;0
20180309 132700;1.231640;1.231810;1.231640;1.231680;0
20180309 132800;1.231690;1.231800;1.231680;1.231770;0
20180309 132900;1.231780;1.231900;1.231770;1.231850;0
20180309 133000;1.231830;1.231900;1.231640;1.231690;0
20180309 133100;1.231680;1.231680;1.231550;1.231670;0
20180309 133200;1.231660;1.231780;1.231610;1.231750;0
20180309 133300;1.231730;1.231750;1.231660;1.231710;0
20180309 133400;1.231700;1.231700;1.231470;1.231470;0
20180309 133500;1.231470;1.231520;1.231280;1.231340;0
20180309 133600;1.231370;1.231380;1.231140;1.231330;0
20180309 133700;1.231340;1.231430;1.231300;1.231410;0
20180309 133800;1.231400;1.231520;1.231380;1.231440;0
20180309 133900;1.231430;1.231430;1.231180;1.231250;0
20180309 134000;1.231270;1.231390;1.231210;1.231290;0
20180309 134100;1.231290;1.231290;1.231160;1.231240;0
20180309 134200;1.231250;1.231400;1.231250;1.231400;0
20180309 134300;1.231390;1.231390;1.231160;1.231180;0
20180309 134400;1.231200;1.231420;1.231180;1.231370;0
20180309 134500;1.231370;1.231370;1.231100;1.231250;0
20180309 134600;1.231270;1.231360;1.231220;1.231260;0
20180309 134700;1.231250;1.231330;1.231250;1.231300;0
20180309 134800;1.231340;1.231370;1.231270;1.231270;0
20180309 134900;1.231280;1.231430;1.231260;1.231430;0
20180309 135000;1.231450;1.231470;1.231370;1.231470;0
20180309 135100;1.231460;1.231460;1.231310;1.231400;0
20180309 135200;1.231410;1.231440;1.231380;1.231390;0
20180309 135300;1.231390;1.231420;1.231300;1.231350;0
20180309 135400;1.231340;1.231370;1.231300;1.231360;0
20180309 135500;1.231340;1.231380;1.231330;1.231370;0
20180309 135600;1.231360;1.231420;1.231260;1.231280;0
20180309 135700;1.231270;1.231270;1.231100;1.231110;0
20180309 135800;1.231120;1.231200;1.231090;1.231170;0
20180309 135900;1.231180;1.231270;1.231090;1.231240;0
20180309 140000;1.231250;1.231350;1.231110;1.231110;0
20180309 140100;1.231120;1.231240;1.231090;1.231200;0
20180309 140200;1.231210;1.231260;1.231170;1.231210;0
20180309 140300;1.231210;1.231270;1.231190;1.231270;0
20180309 140400;1.231260;1.231330;1.231190;1.231230;0
20180309 140500;1.231220;1.231320;1.231220;1.231270;0
20180309 140600;1.231270;1.231270;1.231220;1.231220;0
20180309 140700;1.231210;1.231280;1.231170;1.231270;0
20180309 140800;1.231270;1.231270;1.231160;1.231160;0
20180309 140900;1.231140;1.231190;1.231120;1.231170;0
20180309 141000;1.231190;1.231280;1.231190;1.231250;0
20180309 141100;1.231260;1.231260;1.231180;1.231240;0
20180309 141200;1.231230;1.231230;1.231180;1.231180;0
20180309 141300;1.231160;1.231200;1.231110;1.231200;0
20180309 141400;1.231230;1.231280;1.231210;1.231240;0
20180309 141500;1.231230;1.231310;1.231200;1.231290;0
20180309 141600;1.231290;1.231290;1.231270;1.231280;0
20180309 141700;1.231270;1.231270;1.231130;1.231190;0
20180309 141800;1.231200;1.231280;1.231120;1.231220;0
20180309 141900;1.231210;1.231420;1.231110;1.231420;0
20180309 142000;1.231430;1.231520;1.231380;1.231520;0
20180309 142100;1.231480;1.231480;1.231310;1.231370;0
20180309 142200;1.231370;1.231620;1.231270;1.231610;0
20180309 142300;1.231650;1.231790;1.231650;1.231720;0
20180309 142400;1.231750;1.231860;1.231750;1.231850;0
20180309 142500;1.231840;1.231850;1.231730;1.231840;0
20180309 142600;1.231830;1.231870;1.231780;1.231820;0
20180309 142700;1.231840;1.231910;1.231790;1.231790;0
20180309 142800;1.231780;1.231790;1.231710;1.231760;0
20180309 142900;1.231770;1.231790;1.231720;1.231730;0
20180309 143000;1.231720;1.231740;1.231610;1.231630;0
20180309 143100;1.231630;1.231630;1.231560;1.231600;0
20180309 143200;1.231590;1.231590;1.231520;1.231530;0
20180309 143300;1.231560;1.231680;1.231560;1.231630;0
20180309 143400;1.231650;1.231730;1.231590;1.231630;0
20180309 143500;1.231620;1.231660;1.231570;1.231660;0
20180309 143600;1.231660;1.231660;1.231600;1.231660;0
20180309 143700;1.231660;1.231660;1.231630;1.231640;0
20180309 143800;1.231650;1.231820;1.231650;1.231820;0
20180309 143900;1.231810;1.231810;1.231790;1.231810;0
20180309 144000;1.231800;1.231800;1.231730;1.231790;0
20180309 144100;1.231770;1.231790;1.231630;1.231640;0
20180309 144200;1.231640;1.231660;1.231580;1.231580;0
20180309 144300;1.231570;1.231570;1.231470;1.231500;0
20180309 144400;1.231510;1.231550;1.231460;1.231520;0
20180309 144500;1.231510;1.231520;1.231480;1.231520;0
20180309 144600;1.231520;1.231680;1.231510;1.231610;0
20180309 144700;1.231600;1.231610;1.231580;1.231590;0
20180309 144800;1.231590;1.231590;1.231530;1.231560;0
20180309 144900;1.231560;1.231570;1.231510;1.231510;0
20180309 145000;1.231530;1.231580;1.231530;1.231570;0
20180309 145100;1.231560;1.231570;1.231520;1.231570;0
20180309 145200;1.231550;1.231550;1.231440;1.231460;0
20180309 145300;1.231450;1.231460;1.231410;1.231410;0
20180309 145400;1.231410;1.231510;1.231400;1.231510;0
20180309 145500;1.231510;1.231600;1.231510;1.231540;0
20180309 145600;1.231550;1.231550;1.231370;1.231370;0
20180309 145700;1.231350;1.231470;1.231350;1.231420;0
20180309 145800;1.231400;1.231520;1.231400;1.231460;0
20180309 145900;1.231450;1.231560;1.231420;1.231450;0
20180309 150000;1.231450;1.231450;1.231260;1.231350;0
20180309 150100;1.231360;1.231410;1.231270;1.231360;0
20180309 150200;1.231340;1.231380;1.231340;1.231350;0
20180309 150300;1.231360;1.231430;1.231360;1.231430;0
20180309 150400;1.231440;1.231520;1.231390;1.231430;0
20180309 150500;1.231450;1.231470;1.231360;1.231360;0
20180309 150600;1.231380;1.231440;1.231360;1.231400;0
20180309 150700;1.231390;1.231400;1.231360;1.231370;0
20180309 150800;1.231380;1.231710;1.231190;1.231560;0
20180309 150900;1.231550;1.231740;1.231360;1.231360;0
20180309 151000;1.231370;1.231400;1.231120;1.231130;0
20180309 151100;1.231140;1.231140;1.231000;1.231030;0
20180309 151200;1.231080;1.231140;1.230990;1.231000;0
20180309 151300;1.231030;1.231070;1.230690;1.230690;0
20180309 151400;1.230680;1.230820;1.230680;1.230790;0
20180309 151500;1.230790;1.230800;1.230640;1.230650;0
20180309 151600;1.230670;1.230750;1.230650;1.230750;0
20180309 151700;1.230730;1.230740;1.230610;1.230620;0
20180309 151800;1.230620;1.230620;1.230550;1.230550;0
20180309 151900;1.230540;1.230650;1.230540;1.230590;0
20180309 152000;1.230600;1.230690;1.230580;1.230690;0
20180309 152100;1.230680;1.230680;1.230560;1.230590;0
20180309 152200;1.230600;1.230640;1.230540;1.230590;0
20180309 152300;1.230580;1.230690;1.230470;1.230680;0
20180309 152400;1.230700;1.230740;1.230590;1.230600;0
20180309 152500;1.230600;1.230610;1.230550;1.230550;0
20180309 152600;1.230560;1.230590;1.230480;1.230490;0
20180309 152700;1.230480;1.230480;1.230280;1.230290;0
20180309 152800;1.230270;1.230500;1.230230;1.230410;0
20180309 152900;1.230400;1.230610;1.230400;1.230600;0
20180309 153000;1.230610;1.230640;1.230510;1.230510;0
20180309 153100;1.230520;1.230660;1.230460;1.230660;0
20180309 153200;1.230650;1.230650;1.230610;1.230630;0
20180309 153300;1.230620;1.230630;1.230550;1.230550;0
20180309 153400;1.230570;1.230770;1.230560;1.230700;0
20180309 153500;1.230710;1.230710;1.230610;1.230680;0
20180309 153600;1.230670;1.230700;1.230650;1.230700;0
20180309 153700;1.230680;1.230710;1.230550;1.230680;0
20180309 153800;1.230690;1.230720;1.230640;1.230690;0
20180309 153900;1.230660;1.230810;1.230650;1.230780;0
20180309 154000;1.230790;1.230790;1.230700;1.230700;0
20180309 154100;1.230690;1.230870;1.230680;1.230860;0
20180309 154200;1.230840;1.230860;1.230770;1.230810;0
20180309 154300;1.230820;1.230860;1.230760;1.230790;0
20180309 154400;1.230810;1.230860;1.230790;1.230800;0
20180309 154500;1.230820;1.230860;1.230810;1.230850;0
20180309 154600;1.230840;1.230850;1.230790;1.230850;0
20180309 154700;1.230860;1.230870;1.230700;1.230760;0
20180309 154800;1.230770;1.230830;1.230760;1.230800;0
20180309 154900;1.230780;1.230800;1.230680;1.230690;0
20180309 155000;1.230680;1.230680;1.230390;1.230390;0
20180309 155100;1.230400;1.230460;1.230300;1.230410;0
20180309 155200;1.230430;1.230460;1.230330;1.230460;0
20180309 155300;1.230440;1.230480;1.230360;1.230430;0
20180309 155400;1.230440;1.230510;1.230410;1.230480;0
20180309 155500;1.230460;1.230520;1.230380;1.230450;0
20180309 155600;1.230460;1.230580;1.230370;1.230500;0
20180309 155700;1.230490;1.230630;1.230450;1.230620;0
20180309 155800;1.230630;1.230720;1.230610;1.230720;0
20180309 155900;1.230690;1.230710;1.230590;1.230650;0
20180309 160000;1.230630;1.230650;1.230580;1.230590;0
20180309 160100;1.230610;1.230610;1.230550;1.230590;0
20180309 160200;1.230590;1.230740;1.230590;1.230740;0
20180309 160300;1.230730;1.230750;1.230700;1.230750;0
20180309 160400;1.230760;1.230850;1.230760;1.230830;0
20180309 160500;1.230820;1.230860;1.230820;1.230820;0
20180309 160600;1.230810;1.230810;1.230690;1.230720;0
20180309 160700;1.230700;1.230700;1.230690;1.230690;0
20180309 160800;1.230690;1.230700;1.230690;1.230700;0
20180309 160900;1.230700;1.230840;1.230700;1.230830;0
20180309 161000;1.230830;1.230830;1.230750;1.230760;0
20180309 161100;1.230750;1.230800;1.230670;1.230760;0
20180309 161200;1.230770;1.230770;1.230750;1.230750;0
20180309 161300;1.230740;1.230750;1.230700;1.230700;0
20180309 161400;1.230710;1.230710;1.230690;1.230710;0
20180309 161500;1.230700;1.230710;1.230680;1.230690;0
20180309 161600;1.230690;1.230690;1.230620;1.230640;0
20180309 161700;1.230650;1.230700;1.230610;1.230690;0
20180309 161800;1.230680;1.230710;1.230650;1.230650;0
20180309 161900;1.230640;1.230720;1.230640;1.230700;0
20180309 162000;1.230700;1.230750;1.230700;1.230750;0
20180309 162100;1.230750;1.230750;1.230730;1.230730;0
20180309 162200;1.230720;1.230750;1.230720;1.230740;0
20180309 162300;1.230730;1.230730;1.230720;1.230720;0
20180309 162400;1.230720;1.230740;1.230720;1.230720;0
20180309 162500;1.230720;1.230730;1.230720;1.230720;0
20180309 162600;1.230710;1.230730;1.230710;1.230730;0
20180309 162700;1.230730;1.230790;1.230720;1.230790;0
20180309 162800;1.230780;1.230780;1.230740;1.230750;0
20180309 162900;1.230760;1.230760;1.230730;1.230760;0
20180309 163000;1.230730;1.230740;1.230670;1.230730;0
20180309 163100;1.230740;1.230740;1.230730;1.230730;0
20180309 163200;1.230740;1.230830;1.230730;1.230820;0
20180309 163300;1.230810;1.230900;1.230780;1.230870;0
20180309 163400;1.230860;1.230910;1.230860;1.230870;0
20180309 163500;1.230860;1.230910;1.230840;1.230840;0
20180309 163600;1.230850;1.230860;1.230810;1.230840;0
20180309 163700;1.230840;1.230880;1.230820;1.230820;0
20180309 163800;1.230820;1.230880;1.230770;1.230880;0
20180309 163900;1.230850;1.230850;1.230770;1.230770;0
20180309 164000;1.230780;1.230780;1.230760;1.230760;0
20180309 164100;1.230690;1.230690;1.230660;1.230670;0
20180309 164200;1.230640;1.230680;1.230590;1.230590;0
20180309 164300;1.230590;1.230680;1.230590;1.230680;0
20180309 164400;1.230670;1.230680;1.230630;1.230630;0
20180309 164500;1.230620;1.230630;1.230420;1.230480;0
20180309 164600;1.230480;1.230520;1.230460;1.230470;0
20180309 164700;1.230490;1.230570;1.230470;1.230570;0
20180309 164800;1.230570;1.230580;1.230530;1.230530;0
20180309 164900;1.230530;1.230590;1.230530;1.230570;0
20180309 165000;1.230550;1.230550;1.230470;1.230470;0
20180309 165100;1.230520;1.230520;1.230430;1.230470;0
20180309 165200;1.230450;1.230470;1.230390;1.230430;0
20180309 165300;1.230420;1.230440;1.230320;1.230370;0
20180309 165400;1.230460;1.230510;1.230430;1.230470;0
20180309 165500;1.230460;1.230510;1.230430;1.230500;0
20180309 165600;1.230510;1.230540;1.230480;1.230500;0
20180309 165700;1.230480;1.230500;1.230410;1.230460;0
20180309 165800;1.230430;1.230460;1.230430;1.230450;0
20180309 165900;1.230430;1.230490;1.230270;1.230410;0
20180311 170000;1.231100;1.231110;1.231100;1.231100;0
20180311 170100;1.231120;1.231120;1.231100;1.231100;0
20180311 170200;1.231110;1.231110;1.231110;1.231110;0
20180311 170400;1.231100;1.231230;1.231100;1.231220;0
20180311 170500;1.231220;1.231220;1.231220;1.231220;0
20180311 170600;1.231220;1.231220;1.231200;1.231200;0
20180311 170700;1.231230;1.231230;1.231190;1.231190;0
20180311 171300;1.231170;1.231170;1.231120;1.231120;0
20180311 171400;1.231160;1.231160;1.231160;1.231160;0
20180311 171500;1.231160;1.231160;1.231130;1.231130;0
20180311 171700;1.231140;1.231140;1.231130;1.231140;0
20180311 171800;1.231150;1.231160;1.231130;1.231160;0
20180311 171900;1.231160;1.231160;1.231150;1.231150;0
20180311 172000;1.231140;1.231160;1.231140;1.231160;0
20180311 172100;1.231150;1.231150;1.231130;1.231130;0
20180311 172200;1.231140;1.231140;1.231130;1.231130;0
20180311 172300;1.231050;1.231090;1.231040;1.231090;0
20180311 172400;1.231090;1.231090;1.231090;1.231090;0
20180311 172500;1.231070;1.231100;1.231040;1.231100;0
20180311 172600;1.231140;1.231140;1.231140;1.231140;0
20180311 172700;1.231050;1.231050;1.231050;1.231050;0
20180311 172800;1.231080;1.231100;1.231060;1.231060;0
20180311 172900;1.231020;1.231070;1.230820;1.230860;0
20180311 173100;1.230790;1.230800;1.230790;1.230800;0
20180311 173200;1.230930;1.230930;1.230530;1.230570;0
20180311 173300;1.230590;1.230590;1.230590;1.230590;0
20180311 173400;1.230640;1.230640;1.230590;1.230640;0
20180311 173500;1.230640;1.230640;1.230640;1.230640;0
20180311 173600;1.230610;1.230690;1.230610;1.230690;0
20180311 173800;1.230580;1.230580;1.230580;1.230580;0
20180311 173900;1.230690;1.230690;1.230690;1.230690;0
20180311 174000;1.230700;1.230700;1.230680;1.230690;0
20180311 174100;1.230700;1.230750;1.230700;1.230750;0
20180311 174200;1.230760;1.230760;1.230760;1.230760;0
20180311 174300;1.230610;1.230610;1.230610;1.230610;0
20180311 174400;1.230750;1.230870;1.230700;1.230850;0
20180311 174500;1.230890;1.231020;1.230890;1.230970;0
20180311 174600;1.230940;1.231030;1.230930;1.230950;0
20180311 174700;1.230940;1.230950;1.230920;1.230950;0
20180311 174800;1.230960;1.230980;1.230910;1.230980;0
20180311 174900;1.230960;1.230960;1.230960;1.230960;0
20180311 175000;1.230980;1.230980;1.230950;1.230950;0
20180311 175100;1.230960;1.230980;1.230960;1.230960;0
20180311 175200;1.230940;1.230950;1.230940;1.230950;0
20180311 175300;1.230980;1.230980;1.230970;1.230970;0
20180311 175400;1.230960;1.230970;1.230960;1.230960;0
20180311 175500;1.230990;1.230990;1.230960;1.230970;0
20180311 175600;1.231010;1.231010;1.230950;1.230950;0
20180311 175700;1.230980;1.231010;1.230960;1.230960;0
